"id","homeDescriptorId","linkedDescriptorIds","name","description","sequenceOrder","difficultyStage","exampleOfSuccess","commonError","checkpointTask","isOptional","isArchived","ownerTier","copiedFromId","equivalentToId","suppressedByTeacher","icReadinessStatus","aiQualityFlags","reviewNotes"
"","AC9S2U02","[]","Make sounds using different actions","Student can make a sound from an object using a chosen action such as striking, blowing, scraping, plucking or shaking, and name the action used.","1","early","Given a drum, a recorder, a scraper and a rubber band on a box, the student makes a sound from each and says whether they struck, blew, scraped or plucked it.","Student makes sounds but cannot name or distinguish the action, or thinks only instruments can make sound.","Put out four or five everyday objects. Ask the student to make a sound from each and name the action used.","False","False","system_default","","","False","pending_review","","Confidence high. From elaboration 2. Foundational doing-and-naming IC."
"","AC9S2U02","[]","Describe a sound as loud or soft","Student can describe a sound they hear or make as loud or soft.","2","early","After tapping a drum gently then hard, the student says the first was soft and the second was loud.","Student confuses loudness with pitch, calling a high sound 'loud' or a low sound 'soft'.","Make pairs of sounds that differ only in loudness. Ask the student which is loud and which is soft.","False","False","system_default","","","False","pending_review","","Confidence high. Loudness vocabulary from elaboration 1. Deliberately separated from pitch to keep one attribute per IC."
"","AC9S2U02","[]","Describe a sound as high or low","Student can describe a sound they hear or make as high or low in pitch.","3","early","Played a high note and a low note on a xylophone, the student identifies which is high and which is low.","Student maps 'high' to loud and 'low' to soft, confusing pitch with loudness.","Play pairs of sounds that differ only in pitch. Ask the student which is higher.","False","False","system_default","","","False","pending_review","","Confidence high. Pitch vocabulary from elaboration 1."
"","AC9S2U02","[]","Change an action to change a sound","Student can change one thing about how a sound is made, such as how hard they strike or how a ruler is held over a desk edge, to make the sound different, and describe what they changed.","4","middle","Twanging a ruler over the desk edge, the student moves more of the ruler off the edge, says the sound got lower, and names what they changed.","Student changes the sound but cannot say what they did differently, or changes two things at once so the cause is unclear.","Give the student a ruler on a desk or a stretched rubber band. Ask them to make the sound change and tell you the one thing they changed.","False","False","system_default","","","False","pending_review","","Confidence high. From the twanged-ruler elaboration 5."
"","AC9S2U02","[]","Recognise objects vibrate when making sound","Student can show or point to the back-and-forth movement (vibration) that happens when an object makes a sound, such as a twanged ruler, a tuning fork or a speaker.","5","middle","Holding a sounding tuning fork to the surface of water, the student points to the splashing and says the fork is moving quickly back and forth.","Student thinks the sound and the movement are unrelated, or cannot detect the vibration when it is too small to see easily.","Provide a tuning fork and water, a twanged ruler, or a speaker with a light object on it. Ask the student to find and describe the movement that goes with the sound.","False","False","system_default","","","False","pending_review","","Confidence high. Core vibration concept from elaborations 5 and 6."
"","AC9S2U02","[]","Observe that bigger vibrations make louder sounds","Student can observe that making an object vibrate more strongly produces a louder sound, and describe the link between the size of the vibration and the loudness.","6","late","Twanging a ruler gently then harder, the student notes the bigger movement made the louder sound.","Student expects a bigger vibration to change the pitch rather than the loudness, or does not connect vibration size to loudness at all.","Ask the student to make the same object give a soft then a loud sound, and to tell you what was different about the movement each time.","False","False","system_default","","","False","pending_review","","Confidence medium-high. Sits at the top of the Year 2 ceiling."
"","AC9S2U02","[]","Identify materials that muffle sound","Student can compare materials and identify which ones make a sound quieter when placed around or over the sound source.","7","late","Wrapping a ticking timer in cloth, then foil, then leaving it bare, the student says the cloth made it quietest.","Student judges by how thick a material looks rather than by listening, or changes more than one thing between tries.","Give the student a sound source and two or three materials. Ask them to find which material muffles the sound most, listening each time.","False","False","system_default","","","False","pending_review","","Confidence medium. Borderline with Science Inquiry Skills. Candidate to move or cut. Your call."
"","AC9S2U02","[]","First Nations instruments and their sounds","Student can describe how a traditional musical instrument used by First Nations Australians makes its characteristic sound, such as the action that sets it vibrating.","8","late","Shown or hearing a clapstick or didgeridoo, the student says how the sound is made (striking or blowing) and that the instrument vibrates.","Student describes the instrument's appearance or use only, without connecting to how the sound is produced.","Share an age-appropriate resource on a First Nations instrument. Ask the student how its sound is made.","True","False","system_default","","","False","pending_review","","Confidence medium, OPTIONAL. RECOMMEND a First Nations authored or endorsed resource."
"","AC9S2U03","[]","Physically change a material with an action","Student can change the shape or form of a material using an action such as bending, twisting, stretching, scrunching, folding, tearing or cutting, and name the action used.","1","early","Given a sheet of paper, the student folds it, tears it and scrunches it, naming each action.","Student thinks a material has only one fixed form, or cannot name the action that produced the change.","Give the student paper or fabric. Ask them to change it in three different ways and name each action.","False","False","system_default","","","False","pending_review","","Confidence high. From elaborations 1 and 2."
"","AC9S2U03","[]","Choose an action for a wanted change","Student can choose a suitable action to make a wanted physical change to a material, such as tearing or cutting to make it smaller, or bending to change its shape.","2","early","Asked to make a strip of paper shorter without tools, the student tears it; asked to make it curl, the student rolls or bends it.","Student picks an action that does not achieve the goal, or assumes a tool is always needed.","Name two or three wanted changes (smaller, curved, longer). Ask the student which action they would use for each.","False","False","system_default","","","False","pending_review","","Confidence medium. Lean-cut candidate if you want a tighter set."
"","AC9S2U03","[]","Recognise the material stays the same","Student can recognise that after a physical change, such as folding paper or crushing chalk into powder, the material is still the same material.","3","middle","After crushing chalk to powder, the student says it is still chalk even though it looks different.","Student thinks a big change in appearance (chalk to powder, paper torn to bits) means it has become a different material.","Physically change a material in front of the student (crush chalk, tear paper). Ask whether it is still the same material and how they know.","False","False","system_default","","","False","pending_review","","Confidence high. Core concept of the descriptor and achievement standard."
"","AC9S2U03","[]","Compare a property before and after","Student can compare one property of a material, such as size, shape or texture, before and after a physical change.","4","middle","Comparing a stick of chalk with the powder it became, the student says the powder is in tiny pieces and feels different, but is the same colour.","Student lists changes without comparing to the original state, or assumes every property changed when only some did.","Show a material before and after a physical change. Ask the student what stayed the same and what is different.","False","False","system_default","","","False","pending_review","","Confidence high. From the chalk elaboration 3."
"","AC9S2U03","[]","Spot the different material (odd one out)","Student can identify which sample is a different material when shown several samples of the same material that has been physically changed in different ways.","5","late","Shown torn, folded and scrunched paper plus one piece of fabric, the student picks the fabric as the odd one out and explains the others are all paper.","Student picks the most differently shaped sample as the odd one out rather than the one that is a different material.","Lay out three or four physically changed samples of one material and one sample of a different material. Ask the student to find the odd one out and say why.","False","False","system_default","","","False","pending_review","","Confidence high. From the 'odd one out' elaboration 5."
"","AC9S2U03","[]","Change a material to suit a purpose","Student can physically change a material to make it better suited to a purpose, and say how the change helped.","6","late","Twisting several strands of wool together, the student makes a stronger thread and explains the twisting made it harder to break.","Student makes a change that does not serve the purpose, or cannot explain how the change helped.","Set a simple purpose (paper that flies further, thread that is stronger). Ask the student to change the material to suit it and explain their choice.","False","False","system_default","","","False","pending_review","","Confidence high. Application IC from elaboration 1."
"","AC9S2U03","[]","First Nations physical changes to materials","Student can describe how First Nations Australians physically change a natural material to make a useful object, such as shaping fibres into a basket or bowl.","7","late","Shown how plant fibres are twisted and woven into a basket, the student describes the physical changes (twisting, weaving) and that the fibre is still fibre.","Student focuses on the finished object only, without identifying the physical changes made or that the material is unchanged in kind.","Share an age-appropriate resource on a First Nations fibre craft or tool. Ask the student what physical changes were made to the material.","True","False","system_default","","","False","pending_review","","Confidence medium, OPTIONAL. RECOMMEND a First Nations authored or endorsed resource."
