id,homeDescriptorId,linkedDescriptorIds,name,description,sequenceOrder,difficultyStage,exampleOfSuccess,commonError,checkpointTask,isOptional,isArchived,ownerTier,copiedFromId,equivalentToId,suppressedByTeacher,icReadinessStatus,aiQualityFlags,reviewNotes
,AC9M2N02,[],Produces multiple renamings of the same number,"Student can rename a three-digit number in at least two different non-standard ways from the numeral alone, without physical materials, and confirm both renamings represent the same quantity.",5,late,"Given 245, student produces at least two of: '24 tens and 5 ones', '2 hundreds and 45 ones', '245 ones', and confirms each is equivalent to 245 by explaining the conversion.","Student can produce one renaming when prompted but cannot generate a second without being told what form to use, or produces an incorrect renaming such as '2 hundreds and 4 ones' for 245.","Write 517 on a card. Say: 'Show me two different ways to name this number  -  not the standard hundreds, tens and ones way.' Ask student to explain why both are correct.",FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N02,[],Uses renaming to explain place value relationships,"Student can explain using renaming why two different-looking representations of a number are equivalent, connecting the renamed form to the standard place value groupings.",6,late,"Teacher shows two sets of materials  -  one arranged as 3 hundreds and 2 tens, another as 32 tens  -  and asks if they are the same. Student confirms they are equal and explains: '32 tens is the same as 320 because 30 tens is 3 hundreds and 2 more tens is 20, so together that is 320.'",Student agrees the two representations are equal but cannot explain why  -  they count individual pieces to verify rather than using place value reasoning.,"Show two different material arrangements of the same number (e.g. 14 tens and 6 ones vs 1 hundred, 4 tens and 6 ones). Ask: 'Are these the same number? How do you know without counting every piece?'",FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N03,[],Describes one-half as two equal parts,"Student can describe one-half as one of 2 equal parts of a whole, and explain why both parts must be equal for the result to be called one-half.",1,early,Teacher folds a piece of paper unevenly. Student says 'That is not a half because the parts are not equal  -  a half means both parts have to be exactly the same size.',"Student accepts any two-part division as halves, focusing on the number of parts (two) rather than the equality requirement.",Show student two examples: one shape divided into 2 equal parts and one divided into 2 unequal parts. Ask: 'Which one shows one-half? How do you know?',FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N03,[],Creates halves of a collection,"Student can share a collection of objects into 2 equal groups, identify each group as one-half of the whole collection, and confirm the halves are equal by counting.",2,early,"Given 12 counters, student shares them into 2 equal groups of 6, counts each group to confirm they are equal, and says 'Each group is one-half of 12  -  they both have 6.'","Student shares unevenly and does not check by counting, or shares equally but cannot identify each group as one-half of the whole.",Give student a collection of 8 objects. Ask them to show you one-half of the collection. Ask: 'How do you know each group is one-half?',FALSE,FALSE,system_default,,,FALSE,pending_review,,Cross-descriptor candidate: connects to AC9M2N05 (equal grouping and sharing)  -  teacher may wish to link after both sets are reviewed.
,AC9M2N03,[],Creates halves of a continuous whole,"Student can divide a continuous whole (a shape, strip of paper or lump of playdough) into 2 equal parts and explain that each part is one-half of the whole.",3,early,"Student folds a paper strip so both halves align exactly, unfolds it and says 'I folded it so the two parts match up  -  each part is one-half because they are both the same size.'","Student divides the shape into two parts without checking equality, or folds paper but cannot explain why folding produces halves.",Give student a rectangular strip of paper. Ask them to fold it to show one-half. Ask: 'How do you know each part is one-half?',FALSE,FALSE,system_default,,,FALSE,pending_review,,Cross-descriptor candidate: connects to AC9M2M02 (halves in measurement contexts)  -  teacher may wish to link after both sets are reviewed.
,AC9M2N03,[],Produces quarters through repeated halving,"Student can create quarters by halving a half, name each part as one-quarter, and explain that a quarter is half of a half.",4,middle,"Student folds a paper strip in half, then folds it in half again, opens it and counts 4 equal parts, saying 'I halved it twice  -  now there are 4 equal parts and each one is one-quarter. A quarter is half of a half.'",Student can fold to make 4 parts but cannot explain the relationship  -  they say 'I folded it twice' without connecting the second fold to halving the half.,Ask student to start with a paper strip showing one-half and use folding to make quarters. Ask: 'What did you do to get from halves to quarters? What is one-quarter?',FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N03,[],Produces eighths through repeated halving,"Student can create eighths by halving quarters, name each part as one-eighth, and explain that an eighth is half of a quarter.",5,middle,"Student folds a paper strip into quarters then folds again to make eighths, opens it and says 'Now there are 8 equal parts  -  each one is one-eighth. An eighth is half of a quarter.'","Student successfully folds to eighths but describes the process as 'folding three times' without connecting each fold to the halving relationship, or cannot name the resulting parts as eighths.",Ask student to start from quarters and use folding to make eighths. Ask: 'What is each part called now? What is the relationship between one-eighth and one-quarter?',FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N03,[],Connects number of equal parts to unit fraction name,"Student can divide a shape into a given number of equal parts, name the unit fraction each part represents, and explain the connection between the number of parts and the fraction name, without physical folding materials.",6,late,"Teacher draws a rectangle divided into 8 equal parts. Student says 'There are 8 equal parts so each one is one-eighth  -  if there were 4 parts each would be one-quarter, if there were 2 parts each would be one-half.'","Student can name the fraction for a familiar division (halves, quarters) but cannot generalise the connection  -  they cannot explain why 8 equal parts makes eighths without folding to verify.",Draw a shape divided into 4 equal parts. Ask: 'What fraction is each part? How do you know?' Then draw the same shape divided into 8 equal parts and repeat. Ask student to explain the pattern they notice.,FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N04,[],Represents a problem as a number sentence,"Student can read or listen to an addition or subtraction problem and write a number sentence that correctly represents the situation, identifying which numbers are the parts and which is the whole.",1,early,"Given the problem 'There were 14 birds in a tree and 5 flew away  -  how many are left?', student writes 14 - 5 = [?] and explains 'The 14 is the whole, 5 flew away so I subtract, and the answer is the missing part.'","Student writes the numbers from the problem in the order they appear without considering the operation  -  writing 14 + 5 = [?] for a subtraction situation, or writing the equation without a box for the unknown.",Read a short addition problem and a short subtraction problem aloud. Ask student to write a number sentence for each and explain what each number represents.,FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N04,[],Solves addition using bridging to ten,"Student can solve a one-digit addition problem that crosses ten by partitioning one addend to bridge through ten, and can explain the steps used.",2,early,"To solve 7 + 8, student says 'I need 3 more to get to 10, so I split the 8 into 3 and 5  -  7 plus 3 is 10, then 10 plus 5 is 15.'","Student counts on by ones from the larger number rather than bridging, giving a correct answer but not using the bridging strategy  -  or bridges incorrectly by splitting the wrong number.","Ask student to solve 8 + 6 and explain their thinking. Listen specifically for whether they bridge through 10 or count on. If they count on, ask: 'Can you show me another way using 10?'",FALSE,FALSE,system_default,,,FALSE,pending_review,,Cross-descriptor candidate: bridging to ten connects to AC9M2A01 (additive patterns)  -  teacher may wish to link after both sets are reviewed.
,AC9M2N04,[],Solves addition using doubles and near doubles,"Student can solve addition problems by identifying a near-doubles situation, using a known double as a starting point and adjusting by one, and can explain the strategy used.",3,early,"To solve 7 + 8, student says 'I know 7 plus 7 is 14, and 8 is one more than 7, so the answer is one more than 14  -  it is 15.'",Student knows doubles facts but cannot apply the near-doubles strategy  -  they revert to counting on when the two numbers are not identical.,Ask student to solve 6 + 7 and explain their thinking. Ask: 'Did you use a double to help you? Which one?',FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N04,[],Adds two-digit numbers by partitioning into tens and ones,"Student can add two two-digit numbers mentally by partitioning both into tens and ones, combining the tens, combining the ones, and adding the results, with or without informal written jottings.",4,middle,"To solve 56 + 37, student says '5 tens and 3 tens is 8 tens, that is 80. 6 and 7 is 13, so that is one more ten and 3 ones. 80 plus 13 is 93.'",Student correctly combines the tens but forgets to regroup when the ones total exceeds 9  -  gives 83 instead of 93 for 56 + 37.,Ask student to solve 43 + 38 mentally and explain each step. Listen for whether they partition both numbers and handle regrouping correctly.,FALSE,FALSE,system_default,,,FALSE,pending_review,,Cross-descriptor candidate: connects to AC9M2N02 (partitioning and renaming)  -  teacher may wish to link after both sets are reviewed.
,AC9M2N04,[],Solves addition and subtraction on a number line,"Student can use a number line or hundreds chart to solve addition and subtraction problems involving two-digit numbers by moving in jumps of tens and ones, without counting by ones.",5,middle,"To solve 100 - 38, student starts at 100 on a number line, jumps back 30 to land on 70, then jumps back 8 to land on 62, saying 'I went back 3 tens then 8 ones  -  the answer is 62.'","Student uses the number line by counting individual marks by ones rather than making jumps of tens and ones, making the strategy inefficient and error-prone for larger numbers.",Give student a blank number line and ask them to solve 75 - 28 using jumps. Ask: 'How big were your jumps? Can you do it in fewer jumps?',FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N04,[],Represents a problem using a bar model,"Student can represent an addition or subtraction problem using a bar model, label the parts and whole, write a matching number sentence, and explain how each number in the sentence connects to the model.",6,middle,"Given a problem about spending $38 and $15 from a $100 gift card, student draws a bar model with 100 as the whole, labels 38 and 15 as known parts, identifies the missing part as the unknown, and writes 100 - 38 - 15 = [?].","Student draws a bar model but cannot connect the parts to the number sentence  -  they label the boxes with numbers but write an incorrect operation, or cannot identify which quantity is the whole and which are parts.","Read a two-step word problem aloud. Ask student to draw a bar model, label all known and unknown values, and write a number sentence. Ask: 'What is the whole in your model? What are the parts?'",FALSE,FALSE,system_default,,,FALSE,pending_review,,Cross-descriptor candidate: bar model representation connects to AC9M2N06 (mathematical modelling)  -  teacher may wish to link after both sets are reviewed.
,AC9M2N04,[],Selects and applies an efficient strategy,"Student can choose an appropriate calculation strategy for a given addition or subtraction problem, apply it correctly, and explain why that strategy suited the numbers involved, without materials or a number line.",7,late,"Given 34 + 20, student says 'I did not need to do anything with the ones because I am adding a whole ten  -  3 tens plus 2 tens is 5 tens, so the answer is 54. The ones stay the same.' Given 7 + 8, student chooses near doubles rather than bridging and explains why.","Student applies the same strategy to every problem regardless of the numbers  -  always bridging to ten even when near doubles would be more efficient, or always partitioning even for simple facts.","Give student three problems with different number structures (e.g. 7+8, 34+20, 56+37). Ask them to solve each and explain which strategy they chose and why that strategy suited those particular numbers.",FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N05,[],Represents multiplication as repeated addition,"Student can represent a multiplication situation as a repeated addition number sentence, connecting the number of groups and the size of each group to the terms in the addition.",1,early,"Given 'Four trays with 6 biscuits on each tray', student writes 6 + 6 + 6 + 6 = 24 and explains 'I added 6 four times because there are 4 groups of 6.'",Student writes a single addition (6 + 4 = 10) combining the number of groups and group size rather than writing the group size repeatedly.,Describe a grouping situation verbally (e.g. '3 bags with 5 apples in each'). Ask student to write a repeated addition number sentence and explain each term.,FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N05,[],Makes and names an array,"Student can arrange objects into a rectangular array for a given multiplication situation, name the array using 'x groups of y' language, and identify the total.",2,early,"Given 12 counters, student arranges them as 3 rows of 4 and says 'This is 3 fours  -  3 groups of 4 makes 12.' When asked for a different array, student rearranges to 4 rows of 3 and names it '4 threes'.",Student makes a rectangular arrangement but cannot name it using group language  -  they say 'it is 12' without identifying the number of groups and group size.,Give student 12 counters. Ask them to make an array and name it. Then ask: 'Can you make a different array with the same counters? What is it called?',FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N05,[],Demonstrates commutativity of multiplication using arrays,"Student can use two arrays to show that changing the order of the groups does not change the total, and explain using the array why 'x groups of y' gives the same result as 'y groups of x'.",3,early,"Student makes a '3 fours' array and a '4 threes' array, counts both totals, and says 'They both make 12  -  it does not matter which way around the groups are, the total stays the same.'",Student can make both arrays and confirm they total the same by counting but cannot explain why  -  they treat it as a coincidence rather than a property of multiplication.,Ask student to make two arrays that show '2 sixes' and '6 twos'. Ask: 'What do you notice about the totals? Why do you think that happens?',FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N05,[],Finds array total by partitioning and subitising,"Student can determine the total of an array by partitioning it into recognisable parts, using subitising and known number facts rather than counting every element individually.",4,middle,"Looking at a '3 fives' array, student says 'I saw 2 fives which is 10, then one more 5 makes 15  -  I did not need to count every dot.'",Student counts every element in the array by ones rather than using the row or column structure to partition into known groups.,Show student a '4 fives' array briefly (3-4 seconds). Ask: 'How many are there? How did you work it out without counting each one?',FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N05,[],Distinguishes sharing from grouping division,"Student can identify whether a division problem requires sharing a quantity into a known number of equal groups (partition division) or making groups of a known size (quotition division), and explain the difference.",5,middle,"Given '12 apples shared between 3 people', student says 'I need to split 12 into 3 equal groups  -  I do not know how many in each group yet.' Given '12 apples put into bags of 3', student says 'I need to make groups of 3  -  I do not know how many bags yet. These are different questions even though both use 12 and 3.'","Student treats both types of division as identical, using the same process for both without recognising what is unknown in each situation.",Present two problems side by side: one sharing (into a known number of groups) and one grouping (into groups of a known size). Ask: 'What is unknown in each problem? Are they the same kind of question?',FALSE,FALSE,system_default,,,FALSE,pending_review,,Cross-descriptor candidate: connects to AC9M2N06 (mathematical modelling with multiplicative situations)  -  teacher may wish to link after both sets are reviewed.
,AC9M2N05,[],Solves a division problem using materials and skip counting,"Student can solve a partition or quotition division problem using materials or a diagram and skip counting, and explain what the answer represents in terms of the original situation.",6,middle,"Given 'Share $36 between 4 people', student deals out materials into 4 equal groups, skip counts by the group size to confirm the total, and says 'Each person gets $9  -  the 9 means dollars, not people.'",Student correctly shares materials into equal groups but cannot interpret the answer  -  they give the number without connecting it back to what it represents in the problem (dollars vs people).,"Give student 20 counters and a division problem. Ask them to solve it using counters and skip counting, then ask: 'What does your answer mean? Is it the number of groups or the number in each group?'",FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N05,[],Solves multiplication using skip counting without materials,"Student can solve a multiplication problem by skip counting in the group size, without physical materials or an array, and connect the skip count to the repeated addition structure.",7,late,"Given 'How many wheels on 5 cars?', student skip counts '4, 8, 12, 16, 20' and says 'I counted by 4s, five times  -  that is the same as 4 + 4 + 4 + 4 + 4. There are 20 wheels.'","Student skip counts correctly but loses track of how many times they have counted, arriving at the wrong total  -  or cannot connect the skip count sequence back to the multiplication structure.",Ask student to solve '6 groups of 3' using skip counting only  -  no materials. Ask them to explain how the skip count connects to the groups.,FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N06,[],Identifies the operation needed for a practical problem,"Student can read or listen to a practical problem, identify whether it requires addition, subtraction, multiplication or division, and justify that choice before calculating.",1,early,"Given 'We have 24 students and need to make teams of 4  -  how many teams?', student says 'I need to divide because I am making equal groups and I need to find out how many groups there are  -  it is not adding or taking away.'","Student identifies the operation by keyword rather than situation structure  -  choosing addition because they see 'how many altogether' even in a multiplicative context, or choosing subtraction whenever a problem involves a smaller number.","Read two problems aloud  -  one additive and one multiplicative. Before calculating, ask: 'What operation will you use? Why does that operation suit this problem?'",FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N06,[],Represents a practical problem before solving,"Student can represent a practical problem using a diagram, materials or a number sentence before calculating, showing the known quantities, the unknown and the relationship between them.",2,early,"Given a problem about sharing food equally, student draws a diagram or bar model showing the total being divided into equal parts, labels the known quantities, marks the unknown with a box, and writes a matching number sentence before calculating.","Student jumps straight to calculation without representing the problem, or draws a picture of the story context (people, food) rather than a mathematical representation of the quantities and their relationships.","Give student a practical problem. Before they calculate, ask: 'Can you draw or write something to show me what this problem is asking? Show me the numbers you know and the number you need to find.'",FALSE,FALSE,system_default,,,FALSE,pending_review,,Cross-descriptor candidate: representation step connects to AC9M2N04 IC6 (bar model) and AC9M2N05 IC2 (arrays)  -  teacher may wish to link after all sets are reviewed.
,AC9M2N06,[],Solves a practical money problem using whole dollars,"Student can solve a practical problem involving whole dollar amounts by choosing an appropriate operation, calculating correctly, and stating the answer with the correct unit.",3,middle,"Given 'Each of our 5 class members contributes $4  -  how much do we have altogether?', student writes 4 + 4 + 4 + 4 + 4 = 20 or identifies it as 5 groups of 4, calculates $20, and says 'The answer is $20  -  that is dollars, not people or groups.'","Student calculates correctly but omits the dollar sign or unit, or gives the answer as a bare number without connecting it back to what the problem asked.","Give a money problem involving whole dollar amounts. After student calculates, ask: 'What is your answer? What does that number mean  -  what unit is it?'",FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N06,[],Interprets and communicates a solution in context,"Student can solve a practical problem and communicate the solution by explaining what the answer means in terms of the original situation, not just stating the number.",4,middle,"After solving a team-splitting problem, student says 'The answer is 6  -  that means there will be 6 teams, with 4 students in each team. It is teams, not students.' When asked how they know their answer makes sense, they recheck against the problem.","Student states the numerical answer only and cannot explain what it represents in the situation  -  saying '6' without clarifying whether it means teams, students, dollars or another unit.","After student solves any practical problem, ask: 'What does your answer mean? Tell me in a full sentence using the words from the problem.'",FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N06,[],Decides what to do with a remainder,Student can solve a practical division problem that produces a remainder and make a sensible decision about what to do with the remainder based on the context of the problem.,5,middle,"Given '25 students need to be put into teams of 4', student calculates 6 teams of 4 with 1 left over and says 'There is one person left  -  I could make one team of 5, or have one team with only 4 and one person spare. It depends on the rules of the game.'","Student calculates the remainder correctly but ignores it  -  gives the answer as 6 teams without addressing the remaining student, or says 'the answer is 6 remainder 1' without interpreting what that means for the real situation.",Give a sharing or grouping problem where the total does not divide evenly. Ask: 'What do you do with the leftover? Does your answer make sense for this situation?',FALSE,FALSE,system_default,,,FALSE,pending_review,,
,AC9M2N06,[],Justifies choice of strategy for a practical problem,"Student can solve a practical problem, explain which calculation strategy they chose and why that strategy suited the numbers and situation, and confirm the answer is reasonable.",6,late,"Given a multi-step problem, student solves it, then says 'I used skip counting because the numbers were equal groups  -  adding them all up would take longer. My answer seems right because 5 groups of $4 should be around $20 and it is.'",Student solves correctly but cannot explain the strategy choice  -  they say 'I just did it in my head' without connecting the strategy to the structure of the problem or checking reasonableness.,"After student solves a practical problem, ask: 'Which strategy did you use? Why did you choose that one? Does your answer make sense?'",FALSE,FALSE,system_default,,,FALSE,pending_review,,Cross-descriptor candidate: strategy justification connects to AC9M2N04 IC7 (selecting and applying an efficient strategy)  -  teacher may wish to link after all sets are reviewed.
